Timestamp,Temperature (2m),Humidity (2m),PAR Radiation (2m),Temperature (-0.25m),Soil moisture (-0.25m),Temperature (-0.55m),Soil moisture (-0.55m),Station
2010-10-21 01:00:00,3.42,101.23,-1.43,8.34,19.21,8.87,10.7,4
2010-10-21 02:00:00,3.1,100.17,-1.35,8.29,19.45,8.87,10.71,4
2010-10-21 03:00:00,2.84,100.83,-1.3,8.24,19.71,8.87,10.71,4
2010-10-21 04:00:00,2.07,100.19,-1.15,8.21,19.93,8.87,10.71,4
2010-10-21 05:00:00,0.79,100.77,-0.84,8.17,20.09,8.86,10.72,4
2010-10-21 06:00:00,0.32,100.96,-0.74,8.14,20.23,8.85,10.73,4
2010-10-21 07:00:00,0.07,101.57,8.24,8.09,20.33,8.84,10.73,4
2010-10-21 08:00:00,0.71,102.39,72.54,8.05,20.4,8.83,10.73,4
2010-10-21 09:00:00,2.55,101.64,126.34,8.0,20.46,8.82,10.75,4
2010-10-21 10:00:00,2.42,100.84,79.6,7.94,20.5,8.82,10.76,4
2010-10-21 11:00:00,3.03,101.56,82.54,7.91,20.55,8.81,10.77,4
2010-10-21 12:00:00,3.62,101.43,98.72,7.88,20.63,8.79,10.78,4
2010-10-21 13:00:00,3.78,100.52,100.43,7.86,20.71,8.78,10.8,4
2010-10-21 14:00:00,4.25,98.96,126.62,7.87,20.76,8.76,10.81,4
2010-10-21 15:00:00,5.02,95.86,138.48,7.87,20.8,8.75,10.83,4
2010-10-21 16:00:00,5.29,93.2,97.05,7.89,20.82,8.73,10.86,4
2010-10-21 17:00:00,4.5,94.66,24.89,7.92,20.84,8.72,10.88,4
2010-10-21 18:00:00,3.35,99.59,-1.42,7.94,20.86,8.71,10.9,4
2010-10-21 19:00:00,3.94,101.51,-1.85,7.97,20.87,8.7,10.92,4
2010-10-21 20:00:00,4.52,102.04,-2.11,7.98,20.87,8.69,10.94,4
2010-10-21 21:00:00,5.04,99.51,-2.31,7.97,20.88,8.69,10.97,4
2010-10-21 22:00:00,5.61,86.48,-2.36,7.97,20.91,8.69,11.0,4
2010-10-21 23:00:00,5.11,84.24,-2.18,7.97,20.92,8.69,11.03,4
2010-10-22 00:00:00,4.56,84.43,-2.02,7.96,20.92,8.68,11.06,4
2010-10-22 01:00:00,4.01,85.71,-1.9,7.95,20.93,8.68,11.09,4
2010-10-22 02:00:00,3.89,85.28,-1.88,7.94,20.93,8.67,11.11,4
2010-10-22 03:00:00,3.94,85.31,-1.92,7.92,20.93,8.67,11.14,4
2010-10-22 04:00:00,4.21,83.96,-2.12,7.89,20.92,8.66,11.18,4
2010-10-22 05:00:00,4.92,82.37,-2.52,7.86,20.91,8.65,11.21,4
2010-10-22 06:00:00,5.05,84.41,-2.62,7.82,20.92,8.65,11.24,4
2010-10-22 07:00:00,5.23,83.97,0.71,7.8,20.9,8.64,11.28,4
2010-10-22 08:00:00,5.52,84.39,21.53,7.78,20.89,8.63,11.31,4
2010-10-22 09:00:00,5.61,89.08,62.91,7.77,20.88,8.62,11.34,4
2010-10-22 10:00:00,5.81,89.23,65.04,7.77,20.88,8.62,11.37,4
2010-10-22 11:00:00,6.73,85.38,135.32,7.77,20.86,8.61,11.4,4
2010-10-22 12:00:00,7.06,85.09,149.91,7.79,20.85,8.6,11.43,4
2010-10-22 13:00:00,7.41,86.15,161.27,7.81,20.85,8.6,11.46,4
2010-10-22 14:00:00,7.58,87.1,119.97,7.84,20.83,8.59,11.49,4
2010-10-22 15:00:00,7.72,89.21,76.28,7.88,20.81,8.58,11.52,4
2010-10-22 16:00:00,7.41,93.06,17.56,7.93,20.81,8.58,11.55,4
2010-10-22 17:00:00,7.17,95.78,-0.31,7.98,20.79,8.57,11.57,4
2010-10-22 18:00:00,7.06,96.7,-3.75,8.02,20.77,8.58,11.59,4
2010-10-22 19:00:00,6.88,98.18,-3.71,8.06,20.76,8.58,11.62,4
2010-10-22 20:00:00,6.84,98.46,-3.75,8.09,20.74,8.59,11.65,4
2010-10-22 21:00:00,6.78,97.5,-3.76,8.12,20.73,8.59,11.67,4
2010-10-22 22:00:00,5.63,98.44,-3.23,8.14,20.72,8.6,11.69,4
2010-10-22 23:00:00,4.78,98.99,-2.85,8.15,20.7,8.61,11.72,4
2010-10-23 00:00:00,3.82,100.04,-2.51,8.16,20.68,8.61,11.73,4
2010-10-23 01:00:00,3.19,100.32,-2.3,8.14,20.67,8.61,11.75,4
2010-10-23 02:00:00,2.41,101.2,-1.94,8.12,20.65,8.62,11.77,4
2010-10-23 03:00:00,2.14,101.77,-1.94,8.08,20.62,8.62,11.79,4
2010-10-23 04:00:00,1.3,102.05,-1.77,8.04,20.6,8.62,11.81,4
2010-10-23 05:00:00,0.69,102.41,-1.62,7.99,20.59,8.62,11.82,4
2010-10-23 06:00:00,0.41,102.86,-1.49,7.94,20.57,8.61,11.84,4
2010-10-23 07:00:00,0.6,102.91,5.49,7.89,20.55,8.61,11.85,4
2010-10-23 08:00:00,0.69,103.17,48.28,7.84,20.53,8.6,11.87,4
2010-10-23 09:00:00,1.94,103.39,110.87,7.78,20.51,8.58,11.88,4
2010-10-23 10:00:00,4.06,100.05,186.28,7.73,20.5,8.58,11.9,4
2010-10-23 11:00:00,6.21,84.2,265.2,7.68,20.47,8.57,11.91,4
2010-10-23 12:00:00,8.3,76.12,276.47,7.63,20.46,8.56,11.93,4
2010-10-23 13:00:00,8.74,73.96,279.1,7.6,20.44,8.55,11.93,4
2010-10-23 14:00:00,9.24,72.05,158.78,7.59,20.43,8.54,11.95,4
2010-10-23 15:00:00,8.98,75.46,107.75,7.59,20.4,8.52,11.96,4
2010-10-23 16:00:00,8.13,80.15,78.85,7.61,20.38,8.5,11.97,4
2010-10-23 17:00:00,6.55,86.12,12.9,7.64,20.35,8.49,11.97,4
2010-10-23 18:00:00,5.38,89.34,-3.23,7.66,20.33,8.47,11.99,4
2010-10-23 19:00:00,5.1,86.97,-3.21,7.68,20.31,8.45,11.99,4
2010-10-23 20:00:00,4.08,96.04,-2.77,7.68,20.3,8.44,12.0,4
2010-10-23 21:00:00,5.24,93.83,-3.22,7.67,20.28,8.44,12.0,4
2010-10-23 22:00:00,6.03,91.31,-3.71,7.65,20.27,8.43,12.01,4
2010-10-23 23:00:00,5.47,93.33,-3.5,7.63,20.25,8.43,12.02,4
2010-10-24 00:00:00,5.49,94.39,-3.52,7.61,20.23,8.42,12.03,4
2010-10-24 01:00:00,5.29,96.29,-3.54,7.6,20.21,8.42,12.03,4
2010-10-24 02:00:00,5.76,96.83,-3.89,7.58,20.2,8.41,12.04,4
2010-10-24 03:00:00,5.83,97.18,-4.08,7.57,20.18,8.4,12.04,4
2010-10-24 04:00:00,6.36,98.46,-4.25,7.54,20.17,8.39,12.04,4
2010-10-24 05:00:00,6.44,100.77,-4.31,7.53,20.16,8.38,12.05,4
2010-10-24 06:00:00,6.51,101.22,-4.32,7.53,20.14,8.37,12.06,4
2010-10-24 07:00:00,7.05,98.52,-0.52,7.53,20.13,8.36,12.05,4
2010-10-24 08:00:00,7.62,91.27,60.23,7.53,20.11,8.36,12.07,4
2010-10-24 09:00:00,8.48,86.01,132.96,7.54,20.1,8.35,12.07,4
2010-10-24 10:00:00,9.35,76.36,202.82,7.56,20.08,8.35,12.08,4
2010-10-24 11:00:00,9.83,71.71,215.55,7.58,20.08,8.35,12.08,4
2010-10-24 12:00:00,9.97,70.49,215.55,7.62,20.05,8.35,12.08,4
2010-10-24 13:00:00,9.96,68.16,142.94,7.68,20.03,8.35,12.08,4
2010-10-24 14:00:00,8.32,85.21,158.49,7.74,20.01,8.34,12.09,4
2010-10-24 15:00:00,7.63,90.41,127.75,7.8,20.0,8.34,12.08,4
2010-10-24 16:00:00,7.71,88.99,58.56,7.87,19.99,8.35,12.09,4
2010-10-24 17:00:00,7.47,90.88,3.65,7.93,19.98,8.36,12.09,4
2010-10-24 18:00:00,6.81,96.95,-4.45,7.98,19.96,8.36,12.09,4
2010-10-24 19:00:00,6.66,97.95,-4.66,8.02,19.95,8.38,12.09,4
2010-10-24 20:00:00,6.22,100.2,-4.57,8.05,19.94,8.39,12.09,4
2010-10-24 21:00:00,5.81,99.74,-4.35,8.07,19.94,8.4,12.1,4
2010-10-24 22:00:00,5.62,97.92,-4.29,8.08,19.93,8.42,12.1,4
2010-10-24 23:00:00,5.69,92.72,-4.37,8.09,19.95,8.43,12.11,4
2010-10-25 00:00:00,5.23,92.24,-4.23,8.09,19.95,8.44,12.11,4
2010-10-25 01:00:00,3.95,96.04,-3.78,8.08,19.95,8.45,12.11,4
2010-10-25 02:00:00,3.6,98.02,-3.68,8.07,19.95,8.46,12.1,4
2010-10-25 03:00:00,2.43,99.47,-3.27,8.06,19.95,8.47,12.11,4
2010-10-25 04:00:00,1.65,100.89,-2.98,8.03,19.94,8.47,12.11,4
2010-10-25 05:00:00,0.99,101.26,-2.74,7.99,19.94,8.47,12.12,4
2010-10-25 06:00:00,0.38,101.8,-2.56,7.95,19.94,8.47,12.12,4
2010-10-25 07:00:00,-0.2,102.13,1.07,7.9,19.93,8.46,12.13,4
2010-10-25 08:00:00,-0.26,102.74,22.57,7.85,19.92,8.46,12.12,4
2010-10-25 09:00:00,0.67,102.92,72.15,7.79,19.91,8.46,12.12,4
2010-10-25 10:00:00,2.38,102.94,191.74,7.73,19.91,8.46,12.13,4
2010-10-25 11:00:00,4.08,99.51,203.8,7.67,19.9,8.45,12.13,4
2010-10-25 12:00:00,6.61,79.91,319.98,7.6,19.89,8.45,12.14,4
2010-10-25 13:00:00,7.24,74.4,267.65,7.57,19.9,8.44,12.15,4
2010-10-25 14:00:00,7.98,67.77,191.74,7.55,19.88,8.43,12.15,4
2010-10-25 15:00:00,7.37,70.79,76.42,7.53,19.86,8.41,12.14,4
2010-10-25 16:00:00,6.25,73.84,37.8,7.54,19.85,8.39,12.15,4
2010-10-25 17:00:00,3.71,86.47,8.24,7.55,19.83,8.37,12.14,4
2010-10-25 18:00:00,1.21,96.9,-2.99,7.55,19.81,8.34,12.13,4
2010-10-25 19:00:00,0.47,100.2,-2.7,7.54,19.81,8.32,12.14,4
2010-10-25 20:00:00,1.21,101.77,-2.99,7.51,19.79,8.3,12.13,4
2010-10-25 21:00:00,3.15,101.05,-3.84,7.49,19.79,8.3,12.14,4
2010-10-25 22:00:00,4.39,92.26,-4.21,7.45,19.78,8.29,12.13,4
2010-10-25 23:00:00,5.25,87.59,-4.85,7.41,19.77,8.28,12.14,4
2010-10-26 00:00:00,4.91,89.71,-4.85,7.37,19.77,8.27,12.13,4
2010-10-26 01:00:00,4.23,94.05,-4.59,7.34,19.75,8.26,12.14,4
2010-10-26 02:00:00,3.17,97.11,-4.14,7.31,19.74,8.24,12.13,4
2010-10-26 03:00:00,2.99,98.84,-4.1,7.29,19.73,8.22,12.13,4
2010-10-26 04:00:00,3.51,98.66,-4.3,7.27,19.72,8.21,12.13,4
2010-10-26 05:00:00,3.93,95.64,-4.73,7.24,19.72,8.19,12.13,4
2010-10-26 06:00:00,2.93,97.72,-4.23,7.22,19.71,8.18,12.13,4
2010-10-26 07:00:00,2.69,99.07,0.32,7.2,19.69,8.16,12.13,4
2010-10-26 08:00:00,2.11,100.43,40.52,7.17,19.69,8.14,12.12,4
2010-10-26 09:00:00,2.85,99.51,72.94,7.15,19.68,8.13,12.12,4
2010-10-26 10:00:00,5.38,85.42,196.36,7.12,19.67,8.12,12.12,4
2010-10-26 11:00:00,6.71,76.06,192.08,7.11,19.66,8.12,12.12,4
2010-10-26 12:00:00,7.32,69.49,215.82,7.09,19.65,8.11,12.12,4
2010-10-26 13:00:00,7.82,64.98,265.58,7.09,19.65,8.1,12.12,4
2010-10-26 14:00:00,8.37,59.86,195.21,7.1,19.63,8.08,12.12,4
2010-10-26 15:00:00,7.44,64.44,101.39,7.11,19.62,8.07,12.11,4
2010-10-26 16:00:00,5.0,79.6,32.8,7.14,19.6,8.05,12.11,4
2010-10-26 17:00:00,2.84,92.76,4.52,7.17,19.58,8.03,12.11,4
2010-10-26 18:00:00,1.24,98.33,-3.36,7.19,19.58,8.01,12.1,4
2010-10-26 19:00:00,0.23,100.34,-2.96,7.19,19.56,8.0,12.1,4
2010-10-26 20:00:00,-0.22,101.17,-2.9,7.19,19.55,7.99,12.1,4
2010-10-26 21:00:00,-1.01,101.43,-2.69,7.17,19.54,7.98,12.1,4
2010-10-26 22:00:00,-2.25,101.84,-2.33,7.14,19.54,7.98,12.09,4
2010-10-26 23:00:00,-2.42,102.47,-2.14,7.1,19.52,7.96,12.08,4
2010-10-27 00:00:00,-2.86,102.26,-2.0,7.07,19.51,7.95,12.08,4
2010-10-27 01:00:00,-3.05,102.44,-1.84,7.02,19.5,7.94,12.08,4
2010-10-27 02:00:00,-3.48,102.44,-1.74,6.98,19.5,7.93,12.08,4
2010-10-27 03:00:00,-3.52,102.41,-1.74,6.93,19.48,7.91,12.07,4
2010-10-27 04:00:00,-3.5,102.37,-1.83,6.88,19.48,7.9,12.06,4
2010-10-27 05:00:00,-3.31,102.42,-1.86,6.82,19.46,7.88,12.07,4
2010-10-27 06:00:00,-2.17,102.71,-2.32,6.77,19.45,7.86,12.06,4
2010-10-27 07:00:00,-0.78,102.64,1.52,6.71,19.45,7.85,12.06,4
2010-10-27 08:00:00,-0.31,102.65,46.16,6.65,19.43,7.83,12.06,4
2010-10-27 09:00:00,1.01,103.07,123.42,6.6,19.43,7.81,12.06,4
2010-10-27 10:00:00,3.83,102.76,236.62,6.55,19.41,7.8,12.05,4
2010-10-27 11:00:00,6.82,86.12,355.31,6.51,19.41,7.79,12.06,4
2010-10-27 12:00:00,8.55,75.09,351.95,6.48,19.41,7.78,12.06,4
2010-10-27 13:00:00,8.73,73.34,236.48,6.46,19.39,7.76,12.06,4
2010-10-27 14:00:00,8.74,73.29,163.75,6.48,19.39,7.74,12.04,4
2010-10-27 15:00:00,8.62,77.14,107.5,6.53,19.38,7.71,12.04,4
2010-10-27 16:00:00,8.05,84.6,42.41,6.61,19.37,7.69,12.04,4
2010-10-27 17:00:00,6.72,94.85,-0.57,6.69,19.36,7.67,12.03,4
2010-10-27 18:00:00,6.06,99.54,-6.77,6.77,19.35,7.66,12.03,4
2010-10-27 19:00:00,6.05,100.81,-6.86,6.84,19.34,7.65,12.03,4
2010-10-27 20:00:00,6.35,100.45,-6.96,6.9,19.33,7.65,12.02,4
2010-10-27 21:00:00,6.69,96.82,-7.28,6.94,19.33,7.66,12.02,4
2010-10-27 22:00:00,6.94,93.43,-7.55,6.98,19.32,7.67,12.01,4
2010-10-27 23:00:00,7.14,92.17,-7.63,7.01,19.31,7.68,12.01,4
2010-10-28 00:00:00,7.29,90.21,-7.7,7.05,19.31,7.69,12.01,4
2010-10-28 01:00:00,7.23,91.43,-7.75,7.08,19.3,7.7,12.01,4
2010-10-28 02:00:00,7.09,91.94,-7.67,7.11,19.29,7.71,12.0,4
2010-10-28 03:00:00,6.93,91.59,-7.61,7.14,19.29,7.72,12.01,4
2010-10-28 04:00:00,6.86,92.04,-7.56,7.17,19.28,7.73,12.0,4
2010-10-28 05:00:00,6.1,93.08,-7.03,7.19,19.28,7.74,12.0,4
2010-10-28 06:00:00,6.07,93.78,-7.01,7.22,19.28,7.75,11.99,4
2010-10-28 07:00:00,6.03,95.23,-5.45,7.24,19.27,7.75,11.99,4
2010-10-28 08:00:00,6.74,92.24,41.47,7.26,19.26,7.77,11.99,4
2010-10-28 09:00:00,7.14,92.46,76.15,7.27,19.26,7.79,11.98,4
2010-10-28 10:00:00,8.38,90.68,247.89,7.29,19.26,7.8,11.99,4
2010-10-28 11:00:00,9.63,78.57,244.28,7.31,19.25,7.82,11.98,4
2010-10-28 12:00:00,9.66,78.02,155.64,7.35,19.25,7.83,11.99,4
2010-10-28 13:00:00,8.92,86.79,157.97,7.41,19.24,7.84,11.98,4
2010-10-28 14:00:00,9.53,83.61,159.46,7.48,19.24,7.85,11.98,4
2010-10-28 15:00:00,9.89,82.28,102.02,7.55,19.22,7.86,11.98,4
2010-10-28 16:00:00,9.84,82.55,37.62,7.61,19.22,7.88,11.98,4
2010-10-28 17:00:00,9.17,87.63,-2.14,7.69,19.2,7.9,11.97,4
2010-10-28 18:00:00,7.9,95.21,-8.8,7.75,19.2,7.91,11.96,4
2010-10-28 19:00:00,7.58,97.64,-8.55,7.8,19.2,7.93,11.95,4
2010-10-28 20:00:00,7.47,98.28,-8.48,7.84,19.19,7.95,11.96,4
2010-10-28 21:00:00,8.08,96.39,-9.01,7.86,19.19,7.98,11.95,4
2010-10-28 22:00:00,8.0,98.65,-9.12,7.87,19.18,8.0,11.95,4
2010-10-28 23:00:00,7.83,100.52,-9.02,7.88,19.17,8.02,11.95,4
2010-10-29 00:00:00,6.95,100.65,-8.35,7.88,19.16,8.04,11.96,4
2010-10-29 01:00:00,6.1,101.64,-7.9,7.89,19.16,8.05,11.94,4
2010-10-29 02:00:00,6.21,102.18,-7.95,7.88,19.15,8.07,11.94,4
2010-10-29 03:00:00,6.83,102.18,-8.61,7.87,19.14,8.08,11.94,4
2010-10-29 04:00:00,7.28,102.17,-9.09,7.85,19.14,8.1,11.94,4
2010-10-29 05:00:00,7.46,101.83,-9.25,7.82,19.14,8.11,11.93,4
2010-10-29 06:00:00,7.25,101.7,-9.08,7.81,19.13,8.12,11.93,4
2010-10-29 07:00:00,6.85,101.92,-5.17,7.81,19.13,8.13,11.93,4
2010-10-29 08:00:00,7.46,101.84,41.56,7.81,19.12,8.13,11.93,4
2010-10-29 09:00:00,8.4,96.6,136.96,7.82,19.12,8.14,11.93,4
2010-10-29 10:00:00,9.84,86.8,254.21,7.82,19.12,8.16,11.92,4
2010-10-29 11:00:00,11.76,79.29,292.16,7.84,19.11,8.17,11.91,4
2010-10-29 12:00:00,12.59,74.72,296.19,7.88,19.11,8.19,11.93,4
2010-10-29 13:00:00,12.81,72.1,235.3,7.93,19.1,8.2,11.92,4
2010-10-29 14:00:00,13.04,71.74,221.37,7.98,19.09,8.21,11.92,4
2010-10-29 15:00:00,12.46,70.46,122.17,8.04,19.08,8.22,11.91,4
2010-10-29 16:00:00,11.08,75.76,46.75,8.1,19.07,8.23,11.91,4
2010-10-29 17:00:00,8.32,88.55,0.16,8.16,19.05,8.24,11.9,4
2010-10-29 18:00:00,6.21,97.11,-7.9,8.2,19.04,8.25,11.9,4
2010-10-29 19:00:00,5.39,100.37,-7.04,8.22,19.04,8.25,11.89,4
2010-10-29 20:00:00,6.48,96.14,-7.29,8.21,19.02,8.27,11.89,4
2010-10-29 21:00:00,7.57,81.48,-8.31,8.19,19.03,8.3,11.88,4
2010-10-29 22:00:00,7.07,82.4,-8.26,8.15,19.02,8.31,11.89,4
2010-10-29 23:00:00,6.47,84.33,-8.03,8.11,19.01,8.32,11.87,4
2010-10-30 00:00:00,5.31,91.17,-7.25,8.06,19.01,8.33,11.87,4
2010-10-30 01:00:00,6.41,84.26,-7.7,8.02,18.99,8.33,11.88,4
2010-10-30 02:00:00,6.53,81.9,-8.16,7.98,18.98,8.34,11.87,4
2010-10-30 03:00:00,4.27,93.0,-6.86,7.94,18.98,8.34,11.86,4
2010-10-30 04:00:00,3.23,97.83,-6.02,7.89,18.97,8.32,11.85,4
2010-10-30 05:00:00,3.1,99.61,-5.81,7.85,18.96,8.32,11.86,4
2010-10-30 06:00:00,3.1,99.95,-5.73,7.8,18.96,8.31,11.85,4
2010-10-30 07:00:00,2.58,100.57,-2.6,7.76,18.95,8.3,11.84,4
2010-10-30 08:00:00,3.14,101.1,39.47,7.72,18.93,8.29,11.84,4
2010-10-30 09:00:00,5.94,89.03,102.58,7.67,18.93,8.28,11.84,4
2010-10-30 10:00:00,8.77,74.19,156.28,7.62,18.93,8.28,11.83,4
2010-10-30 11:00:00,9.96,72.4,144.1,7.58,18.93,8.27,11.83,4
2010-10-30 12:00:00,11.52,68.33,281.9,7.56,18.92,8.27,11.83,4
2010-10-30 13:00:00,12.4,65.79,224.55,7.55,18.9,8.26,11.83,4
2010-10-30 14:00:00,13.21,67.91,200.02,7.56,18.89,8.26,11.83,4
2010-10-30 15:00:00,13.13,69.59,143.27,7.59,18.88,8.24,11.82,4
2010-10-30 16:00:00,12.1,75.46,58.73,7.64,18.87,8.24,11.82,4
2010-10-30 17:00:00,10.49,83.34,-0.41,7.71,18.87,8.23,11.81,4
2010-10-30 18:00:00,8.89,89.76,-8.44,7.78,18.86,8.21,11.8,4
2010-10-30 19:00:00,8.2,92.17,-8.24,7.83,18.85,8.21,11.8,4
2010-10-30 20:00:00,8.08,90.96,-8.47,7.87,18.85,8.21,11.79,4
2010-10-30 21:00:00,7.37,92.04,-8.24,7.89,18.84,8.21,11.79,4
2010-10-30 22:00:00,6.4,94.68,-7.52,7.89,18.83,8.22,11.78,4
2010-10-30 23:00:00,6.49,92.99,-7.53,7.88,18.83,8.22,11.78,4
2010-10-31 00:00:00,6.05,92.81,-7.3,7.86,18.82,8.23,11.78,4
2010-10-31 01:00:00,6.22,92.01,-7.63,7.84,18.82,8.23,11.76,4
2010-10-31 02:00:00,5.73,95.51,-7.38,7.81,18.81,8.24,11.76,4
2010-10-31 03:00:00,5.47,97.12,-7.26,7.79,18.8,8.24,11.76,4
2010-10-31 04:00:00,4.64,98.39,-6.89,7.76,18.79,8.24,11.76,4
2010-10-31 05:00:00,4.08,100.15,-6.33,7.74,18.78,8.23,11.74,4
2010-10-31 06:00:00,2.89,100.95,-5.38,7.72,18.77,8.23,11.74,4
2010-10-31 07:00:00,2.38,101.72,-3.64,7.7,18.77,8.22,11.74,4
2010-10-31 08:00:00,2.65,102.31,27.0,7.67,18.76,8.21,11.72,4
2010-10-31 09:00:00,3.95,102.47,131.63,7.64,18.75,8.21,11.73,4
2010-10-31 10:00:00,6.14,99.75,227.5,7.61,18.75,8.21,11.73,4
2010-10-31 11:00:00,8.2,84.7,236.38,7.59,18.74,8.21,11.72,4
2010-10-31 12:00:00,9.18,82.31,267.04,7.59,18.74,8.21,11.73,4
2010-10-31 13:00:00,9.75,80.15,222.82,7.61,18.73,8.2,11.73,4
2010-10-31 14:00:00,10.83,75.64,243.73,7.65,18.73,8.2,11.71,4
2010-10-31 15:00:00,10.32,76.9,101.79,7.71,18.73,8.2,11.71,4
2010-10-31 16:00:00,8.31,87.17,34.67,7.77,18.71,8.19,11.71,4
2010-10-31 17:00:00,5.8,97.21,1.67,7.84,18.71,8.18,11.7,4
2010-10-31 18:00:00,4.12,100.19,-5.3,7.88,18.7,8.18,11.69,4
2010-10-31 19:00:00,2.81,101.33,-4.62,7.9,18.69,8.18,11.69,4
2010-10-31 20:00:00,1.83,101.83,-4.1,7.89,18.69,8.19,11.69,4
2010-10-31 21:00:00,0.99,102.25,-3.66,7.85,18.67,8.19,11.69,4
2010-10-31 22:00:00,0.37,102.51,-3.38,7.81,18.67,8.19,11.67,4
2010-10-31 23:00:00,-0.03,102.72,-3.2,7.76,18.66,8.2,11.67,4
2010-11-01 00:00:00,-0.41,102.79,-3.16,7.71,18.65,8.19,11.66,4
2010-11-01 01:00:00,-0.86,102.98,-2.89,7.66,18.64,8.19,11.66,4
2010-11-01 02:00:00,-1.09,103.12,-2.89,7.61,18.63,8.18,11.66,4
2010-11-01 03:00:00,-0.88,103.21,-3.23,7.55,18.63,8.18,11.65,4
2010-11-01 04:00:00,0.16,103.57,-3.45,7.5,18.63,8.17,11.65,4
2010-11-01 05:00:00,1.33,103.43,-3.95,7.44,18.62,8.16,11.64,4
2010-11-01 06:00:00,2.36,103.3,-4.52,7.38,18.61,8.15,11.64,4
2010-11-01 07:00:00,2.84,103.14,-3.8,7.33,18.61,8.13,11.64,4
2010-11-01 08:00:00,3.19,103.31,24.64,7.29,18.6,8.12,11.64,4
2010-11-01 09:00:00,4.51,103.24,84.75,7.26,18.59,8.1,11.64,4
2010-11-01 10:00:00,5.21,103.05,102.9,7.23,18.59,8.09,11.64,4
2010-11-01 11:00:00,6.21,103.19,195.25,7.23,18.59,8.07,11.63,4
2010-11-01 12:00:00,7.75,102.32,226.0,7.23,18.59,8.06,11.63,4
2010-11-01 13:00:00,8.94,93.82,183.02,7.26,18.58,8.05,11.63,4
2010-11-01 14:00:00,10.0,86.99,211.96,7.31,18.58,8.04,11.62,4
2010-11-01 15:00:00,10.31,87.22,137.45,7.36,18.58,8.03,11.63,4
2010-11-01 16:00:00,9.78,90.06,59.7,7.44,18.58,8.03,11.62,4
2010-11-01 17:00:00,8.13,96.27,-1.13,7.51,18.57,8.02,11.62,4
2010-11-01 18:00:00,7.35,98.98,-6.97,7.58,18.56,8.02,11.6,4
2010-11-01 19:00:00,6.28,100.39,-6.46,7.64,18.56,8.02,11.6,4
2010-11-01 20:00:00,5.62,101.36,-6.03,7.67,18.54,8.02,11.6,4
2010-11-01 21:00:00,4.98,101.9,-5.69,7.69,18.54,8.03,11.59,4
2010-11-01 22:00:00,4.66,102.33,-5.57,7.7,18.54,8.04,11.58,4
2010-11-01 23:00:00,4.68,102.46,-5.66,7.7,18.53,8.05,11.59,4
2010-11-02 00:00:00,4.99,102.81,-5.78,7.69,18.52,8.06,11.59,4
2010-11-02 01:00:00,5.52,102.72,-6.27,7.67,18.52,8.07,11.58,4
2010-11-02 02:00:00,5.81,102.76,-6.54,7.66,18.51,8.08,11.58,4
2010-11-02 03:00:00,6.09,102.81,-6.69,7.66,18.51,8.09,11.58,4
2010-11-02 04:00:00,6.32,102.8,-6.89,7.65,18.51,8.09,11.57,4
2010-11-02 05:00:00,6.46,102.8,-6.99,7.66,18.5,8.1,11.58,4
2010-11-02 06:00:00,6.57,102.81,-7.09,7.67,18.5,8.1,11.56,4
2010-11-02 07:00:00,6.61,102.79,-6.8,7.67,18.49,8.1,11.56,4
2010-11-02 08:00:00,6.76,102.85,4.01,7.69,18.49,8.1,11.57,4
2010-11-02 09:00:00,7.25,102.8,37.33,7.7,18.49,8.11,11.56,4
2010-11-02 10:00:00,7.78,102.47,56.35,7.72,18.49,8.11,11.56,4
2010-11-02 11:00:00,8.26,101.58,89.76,7.73,18.48,8.11,11.56,4
2010-11-02 12:00:00,8.57,96.87,76.49,7.75,18.48,8.12,11.56,4
2010-11-02 13:00:00,8.48,92.38,63.31,7.78,18.47,8.13,11.55,4
2010-11-02 14:00:00,8.75,90.0,90.1,7.82,18.47,8.13,11.55,4
2010-11-02 15:00:00,9.03,88.17,60.14,7.86,18.46,8.14,11.54,4
2010-11-02 16:00:00,8.78,90.54,7.02,7.9,18.46,8.15,11.54,4
2010-11-02 17:00:00,8.61,91.56,-6.74,7.93,18.46,8.16,11.54,4
2010-11-02 18:00:00,8.27,92.14,-8.01,7.97,18.45,8.17,11.53,4
2010-11-02 19:00:00,7.95,92.37,-7.96,8.0,18.45,8.18,11.53,4
2010-11-02 20:00:00,7.54,92.47,-7.86,8.02,18.44,8.19,11.53,4
2010-11-02 21:00:00,7.33,93.82,-7.8,8.05,18.43,8.2,11.53,4
2010-11-02 22:00:00,7.51,93.58,-7.94,8.06,18.43,8.21,11.53,4
2010-11-02 23:00:00,7.49,94.31,-7.77,8.06,18.42,8.22,11.53,4
2010-11-03 00:00:00,7.34,98.39,-7.52,8.06,18.42,8.24,11.52,4
2010-11-03 01:00:00,7.44,97.58,-7.53,8.06,18.41,8.25,11.51,4
2010-11-03 02:00:00,6.89,98.65,-7.49,8.07,18.41,8.26,11.51,4
2010-11-03 03:00:00,6.93,97.68,-7.46,8.08,18.39,8.26,11.51,4
2010-11-03 04:00:00,7.61,93.23,-7.86,8.08,18.4,8.27,11.51,4
2010-11-03 05:00:00,7.92,92.36,-8.03,8.07,18.4,8.29,11.51,4
2010-11-03 06:00:00,7.85,93.04,-7.92,8.06,18.39,8.29,11.49,4
